kumu_id,from,to,label,type,subtype,weight_num,strength,directionality,formality,view_family,confidence,period,description,source_url
rel_022,org_government_rf,org_minpromtorg,подчинение,подчинение,руководство работой федерального министерства,3,сильная,однонаправленная,формальная,base,высокая,,Правительство осуществляет руководство работой соответствующего федерального министерства.,https://government.ru/gov/persons/ ; https://government.ru/
rel_023,org_government_rf,org_minzdrav,подчинение,подчинение,руководство работой федерального министерства,3,сильная,однонаправленная,формальная,base,высокая,,Правительство осуществляет руководство работой соответствующего федерального министерства.,https://government.ru/gov/persons/ ; https://government.ru/
rel_024,org_government_rf,org_mintrud,подчинение,подчинение,руководство работой федерального министерства,3,сильная,однонаправленная,формальная,base,высокая,,Правительство осуществляет руководство работой соответствующего федерального министерства.,https://government.ru/gov/persons/ ; https://government.ru/
rel_025,org_government_rf,org_minselkhoz,подчинение,подчинение,руководство работой федерального министерства,3,сильная,однонаправленная,формальная,base,высокая,,Правительство осуществляет руководство работой соответствующего федерального министерства.,https://government.ru/gov/persons/ ; https://government.ru/
rel_026,org_government_rf,org_minprirody,подчинение,подчинение,руководство работой федерального министерства,3,сильная,однонаправленная,формальная,base,высокая,,Правительство осуществляет руководство работой соответствующего федерального министерства.,https://government.ru/gov/persons/ ; https://government.ru/
rel_027,org_government_rf,org_mintrans,подчинение,подчинение,руководство работой федерального министерства,3,сильная,однонаправленная,формальная,base,высокая,,Правительство осуществляет руководство работой соответствующего федерального министерства.,https://government.ru/gov/persons/ ; https://government.ru/
rel_028,org_government_rf,org_minstroy,подчинение,подчинение,руководство работой федерального министерства,3,сильная,однонаправленная,формальная,base,высокая,,Правительство осуществляет руководство работой соответствующего федерального министерства.,https://government.ru/gov/persons/ ; https://government.ru/
rel_029,org_government_rf,org_minpros,подчинение,подчинение,руководство работой федерального министерства,3,сильная,однонаправленная,формальная,base,высокая,,Правительство осуществляет руководство работой соответствующего федерального министерства.,https://government.ru/gov/persons/ ; https://government.ru/
rel_030,org_government_rf,org_minobrnauki,подчинение,подчинение,руководство работой федерального министерства,3,сильная,однонаправленная,формальная,base,высокая,,Правительство осуществляет руководство работой соответствующего федерального министерства.,https://government.ru/gov/persons/ ; https://government.ru/
rel_031,pos_prime_minister,pos_first_dep_pm,подчинение,подчинение,организация работы Правительства,3,сильная,однонаправленная,формальная,base,высокая,,Председатель Правительства организует работу членов Правительства.,https://government.ru/gov/persons/151/ ; https://government.ru/gov/persons/
rel_032,pos_prime_minister,pos_dep_pm_grigorenko,подчинение,подчинение,организация работы Правительства,3,сильная,однонаправленная,формальная,base,высокая,,Председатель Правительства организует работу членов Правительства.,https://government.ru/gov/persons/151/ ; https://government.ru/gov/persons/
rel_033,pos_prime_minister,pos_dep_pm_novak,подчинение,подчинение,организация работы Правительства,3,сильная,однонаправленная,формальная,base,высокая,,Председатель Правительства организует работу членов Правительства.,https://government.ru/gov/persons/151/ ; https://government.ru/gov/persons/
rel_034,pos_prime_minister,pos_dep_pm_golikova,подчинение,подчинение,организация работы Правительства,3,сильная,однонаправленная,формальная,base,высокая,,Председатель Правительства организует работу членов Правительства.,https://government.ru/gov/persons/151/ ; https://government.ru/gov/persons/
rel_035,pos_prime_minister,pos_dep_pm_trutnev,подчинение,подчинение,организация работы Правительства,3,сильная,однонаправленная,формальная,base,высокая,,Председатель Правительства организует работу членов Правительства.,https://government.ru/gov/persons/151/ ; https://government.ru/gov/persons/
rel_036,pos_prime_minister,pos_dep_pm_khusnullin,подчинение,подчинение,организация работы Правительства,3,сильная,однонаправленная,формальная,base,высокая,,Председатель Правительства организует работу членов Правительства.,https://government.ru/gov/persons/151/ ; https://government.ru/gov/persons/
rel_037,pos_prime_minister,pos_dep_pm_chernyshenko,подчинение,подчинение,организация работы Правительства,3,сильная,однонаправленная,формальная,base,высокая,,Председатель Правительства организует работу членов Правительства.,https://government.ru/gov/persons/151/ ; https://government.ru/gov/persons/
rel_038,pos_prime_minister,pos_dep_pm_savelyev,подчинение,подчинение,организация работы Правительства,3,сильная,однонаправленная,формальная,base,высокая,,Председатель Правительства организует работу членов Правительства.,https://government.ru/gov/persons/151/ ; https://government.ru/gov/persons/
rel_039,pos_prime_minister,pos_dep_pm_patrushev,подчинение,подчинение,организация работы Правительства,3,сильная,однонаправленная,формальная,base,высокая,,Председатель Правительства организует работу членов Правительства.,https://government.ru/gov/persons/151/ ; https://government.ru/gov/persons/
rel_040,pos_prime_minister,pos_minister_finance,подчинение,подчинение,организация работы Правительства,3,сильная,однонаправленная,формальная,base,высокая,,Председатель Правительства осуществляет руководство деятельностью федеральных министров в составе Правительства.,https://government.ru/gov/persons/151/ ; https://government.ru/gov/persons/
rel_041,pos_prime_minister,pos_minister_foreign_affairs,подчинение,подчинение,организация работы Правительства,3,сильная,однонаправленная,формальная,base,высокая,,Председатель Правительства осуществляет руководство деятельностью федеральных министров в составе Правительства.,https://government.ru/gov/persons/151/ ; https://government.ru/gov/persons/
rel_042,pos_prime_minister,pos_minister_justice,подчинение,подчинение,организация работы Правительства,3,сильная,однонаправленная,формальная,base,высокая,,Председатель Правительства осуществляет руководство деятельностью федеральных министров в составе Правительства.,https://government.ru/gov/persons/151/ ; https://government.ru/gov/persons/
rel_043,pos_prime_minister,pos_minister_economy,подчинение,подчинение,организация работы Правительства,3,сильная,однонаправленная,формальная,base,высокая,,Председатель Правительства осуществляет руководство деятельностью федеральных министров в составе Правительства.,https://government.ru/gov/persons/151/ ; https://government.ru/gov/persons/
rel_044,pos_prime_minister,pos_minister_digital,подчинение,подчинение,организация работы Правительства,3,сильная,однонаправленная,формальная,base,высокая,,Председатель Правительства осуществляет руководство деятельностью федеральных министров в составе Правительства.,https://government.ru/gov/persons/151/ ; https://government.ru/gov/persons/
rel_045,pos_prime_minister,pos_minister_energy,подчинение,подчинение,организация работы Правительства,3,сильная,однонаправленная,формальная,base,высокая,,Председатель Правительства осуществляет руководство деятельностью федеральных министров в составе Правительства.,https://government.ru/gov/persons/151/ ; https://government.ru/gov/persons/
rel_046,pos_prime_minister,pos_minister_industry_trade,подчинение,подчинение,организация работы Правительства,3,сильная,однонаправленная,формальная,base,высокая,,Председатель Правительства осуществляет руководство деятельностью федеральных министров в составе Правительства.,https://government.ru/gov/persons/151/ ; https://government.ru/gov/persons/
rel_047,pos_prime_minister,pos_minister_health,подчинение,подчинение,организация работы Правительства,3,сильная,однонаправленная,формальная,base,высокая,,Председатель Правительства осуществляет руководство деятельностью федеральных министров в составе Правительства.,https://government.ru/gov/persons/151/ ; https://government.ru/gov/persons/
rel_048,pos_prime_minister,pos_minister_labor,подчинение,подчинение,организация работы Правительства,3,сильная,однонаправленная,формальная,base,высокая,,Председатель Правительства осуществляет руководство деятельностью федеральных министров в составе Правительства.,https://government.ru/gov/persons/151/ ; https://government.ru/gov/persons/
rel_049,pos_prime_minister,pos_minister_agriculture,подчинение,подчинение,организация работы Правительства,3,сильная,однонаправленная,формальная,base,высокая,,Председатель Правительства осуществляет руководство деятельностью федеральных министров в составе Правительства.,https://government.ru/gov/persons/151/ ; https://government.ru/gov/persons/
rel_050,pos_prime_minister,pos_minister_natural_resources,подчинение,подчинение,организация работы Правительства,3,сильная,однонаправленная,формальная,base,высокая,,Председатель Правительства осуществляет руководство деятельностью федеральных министров в составе Правительства.,https://government.ru/gov/persons/151/ ; https://government.ru/gov/persons/
rel_051,pos_prime_minister,pos_minister_transport,подчинение,подчинение,организация работы Правительства,3,сильная,однонаправленная,формальная,base,высокая,,Председатель Правительства осуществляет руководство деятельностью федеральных министров в составе Правительства.,https://government.ru/gov/persons/151/ ; https://government.ru/gov/persons/
rel_052,pos_prime_minister,pos_minister_construction,подчинение,подчинение,организация работы Правительства,3,сильная,однонаправленная,формальная,base,высокая,,Председатель Правительства осуществляет руководство деятельностью федеральных министров в составе Правительства.,https://government.ru/gov/persons/151/ ; https://government.ru/gov/persons/
rel_053,pos_prime_minister,pos_minister_education,подчинение,подчинение,организация работы Правительства,3,сильная,однонаправленная,формальная,base,высокая,,Председатель Правительства осуществляет руководство деятельностью федеральных министров в составе Правительства.,https://government.ru/gov/persons/151/ ; https://government.ru/gov/persons/
rel_054,pos_prime_minister,pos_minister_science,подчинение,подчинение,организация работы Правительства,3,сильная,однонаправленная,формальная,base,высокая,,Председатель Правительства осуществляет руководство деятельностью федеральных министров в составе Правительства.,https://government.ru/gov/persons/151/ ; https://government.ru/gov/persons/
rel_055,org_president_rf,pos_head_ap,назначение,назначение,назначает,3,сильная,однонаправленная,формальная,base,высокая,,Ключевая кадровая связь Президента с должностью.,https://www.kremlin.ru/structure/administration/members
rel_056,org_president_rf,pos_first_dep_head_ap,назначение,назначение,назначает,3,сильная,однонаправленная,формальная,base,высокая,,Ключевая кадровая связь Президента с должностью.,https://www.kremlin.ru/structure/administration/members
rel_057,org_president_rf,pos_security_council_secretary,назначение,назначение,назначает,3,сильная,однонаправленная,формальная,base,высокая,,Ключевая кадровая связь Президента с должностью.,https://www.scrf.gov.ru/news/allnews/4003/
rel_058,org_president_rf,pos_director_fsb,назначение,назначение,назначает после консультаций с Советом Федерации,3,сильная,однонаправленная,формальная,base,высокая,,Президент РФ назначает Директора ФСБ после консультаций с Советом Федерации.,https://www.consultant.ru/document/cons_doc_LAW_28399/ ; https://www.consultant.ru/document/cons_doc_LAW_6300/
rel_059,org_president_rf,pos_director_rosgvardiya,назначение,назначение,назначает после консультаций с Советом Федерации,3,сильная,однонаправленная,формальная,base,высокая,,Президент РФ назначает директора Росгвардии после консультаций с Советом Федерации.,https://www.consultant.ru/document/cons_doc_LAW_28399/
rel_060,org_president_rf,pos_minister_defense,назначение,назначение,назначает после консультаций с Советом Федерации,3,сильная,однонаправленная,формальная,base,высокая,,Ключевая кадровая связь Президента с должностью.,https://government.ru/gov/persons/
rel_061,org_president_rf,pos_minister_internal_affairs,назначение,назначение,назначает после консультаций с Советом Федерации,3,сильная,однонаправленная,формальная,base,высокая,,Ключевая кадровая связь Президента с должностью.,https://government.ru/gov/persons/
rel_062,org_president_rf,pos_prime_minister,назначение,назначение,назначает после утверждения Государственной Думой,3,сильная,однонаправленная,формальная,base,высокая,,Назначение Президентом после парламентского утверждения.,https://www.consultant.ru/document/cons_doc_LAW_28399/
rel_063,org_state_duma,pos_prime_minister,назначение,назначение,утверждает кандидатуру,3,сильная,однонаправленная,формальная,base,высокая,,Государственная Дума участвует в утверждении кандидатуры.,https://www.consultant.ru/document/cons_doc_LAW_28399/
rel_064,org_president_rf,pos_first_dep_pm,назначение,назначение,назначает после утверждения Государственной Думой,3,сильная,однонаправленная,формальная,base,высокая,,Назначение Президентом после парламентского утверждения.,https://www.consultant.ru/document/cons_doc_LAW_28399/
rel_065,org_state_duma,pos_first_dep_pm,назначение,назначение,утверждает кандидатуру,3,сильная,однонаправленная,формальная,base,высокая,,Государственная Дума участвует в утверждении кандидатуры.,https://www.consultant.ru/document/cons_doc_LAW_28399/
rel_066,org_president_rf,pos_dep_pm_grigorenko,назначение,назначение,назначает после утверждения Государственной Думой,3,сильная,однонаправленная,формальная,base,высокая,,Назначение Президентом после парламентского утверждения.,https://www.consultant.ru/document/cons_doc_LAW_28399/
rel_067,org_state_duma,pos_dep_pm_grigorenko,назначение,назначение,утверждает кандидатуру,3,сильная,однонаправленная,формальная,base,высокая,,Государственная Дума участвует в утверждении кандидатуры.,https://www.consultant.ru/document/cons_doc_LAW_28399/
rel_068,org_president_rf,pos_dep_pm_novak,назначение,назначение,назначает после утверждения Государственной Думой,3,сильная,однонаправленная,формальная,base,высокая,,Назначение Президентом после парламентского утверждения.,https://www.consultant.ru/document/cons_doc_LAW_28399/
rel_069,org_state_duma,pos_dep_pm_novak,назначение,назначение,утверждает кандидатуру,3,сильная,однонаправленная,формальная,base,высокая,,Государственная Дума участвует в утверждении кандидатуры.,https://www.consultant.ru/document/cons_doc_LAW_28399/
rel_070,org_president_rf,pos_dep_pm_golikova,назначение,назначение,назначает после утверждения Государственной Думой,3,сильная,однонаправленная,формальная,base,высокая,,Назначение Президентом после парламентского утверждения.,https://www.consultant.ru/document/cons_doc_LAW_28399/
rel_071,org_state_duma,pos_dep_pm_golikova,назначение,назначение,утверждает кандидатуру,3,сильная,однонаправленная,формальная,base,высокая,,Государственная Дума участвует в утверждении кандидатуры.,https://www.consultant.ru/document/cons_doc_LAW_28399/
rel_072,org_president_rf,pos_dep_pm_trutnev,назначение,назначение,назначает после утверждения Государственной Думой,3,сильная,однонаправленная,формальная,base,высокая,,Назначение Президентом после парламентского утверждения.,https://www.consultant.ru/document/cons_doc_LAW_28399/
rel_073,org_state_duma,pos_dep_pm_trutnev,назначение,назначение,утверждает кандидатуру,3,сильная,однонаправленная,формальная,base,высокая,,Государственная Дума участвует в утверждении кандидатуры.,https://www.consultant.ru/document/cons_doc_LAW_28399/
rel_074,org_president_rf,pos_dep_pm_khusnullin,назначение,назначение,назначает после утверждения Государственной Думой,3,сильная,однонаправленная,формальная,base,высокая,,Назначение Президентом после парламентского утверждения.,https://www.consultant.ru/document/cons_doc_LAW_28399/
rel_075,org_state_duma,pos_dep_pm_khusnullin,назначение,назначение,утверждает кандидатуру,3,сильная,однонаправленная,формальная,base,высокая,,Государственная Дума участвует в утверждении кандидатуры.,https://www.consultant.ru/document/cons_doc_LAW_28399/
rel_076,org_president_rf,pos_dep_pm_chernyshenko,назначение,назначение,назначает после утверждения Государственной Думой,3,сильная,однонаправленная,формальная,base,высокая,,Назначение Президентом после парламентского утверждения.,https://www.consultant.ru/document/cons_doc_LAW_28399/
rel_077,org_state_duma,pos_dep_pm_chernyshenko,назначение,назначение,утверждает кандидатуру,3,сильная,однонаправленная,формальная,base,высокая,,Государственная Дума участвует в утверждении кандидатуры.,https://www.consultant.ru/document/cons_doc_LAW_28399/
rel_078,org_president_rf,pos_dep_pm_savelyev,назначение,назначение,назначает после утверждения Государственной Думой,3,сильная,однонаправленная,формальная,base,высокая,,Назначение Президентом после парламентского утверждения.,https://www.consultant.ru/document/cons_doc_LAW_28399/
rel_079,org_state_duma,pos_dep_pm_savelyev,назначение,назначение,утверждает кандидатуру,3,сильная,однонаправленная,формальная,base,высокая,,Государственная Дума участвует в утверждении кандидатуры.,https://www.consultant.ru/document/cons_doc_LAW_28399/
rel_080,org_president_rf,pos_dep_pm_patrushev,назначение,назначение,назначает после утверждения Государственной Думой,3,сильная,однонаправленная,формальная,base,высокая,,Назначение Президентом после парламентского утверждения.,https://www.consultant.ru/document/cons_doc_LAW_28399/
rel_081,org_state_duma,pos_dep_pm_patrushev,назначение,назначение,утверждает кандидатуру,3,сильная,однонаправленная,формальная,base,высокая,,Государственная Дума участвует в утверждении кандидатуры.,https://www.consultant.ru/document/cons_doc_LAW_28399/
rel_082,org_president_rf,pos_minister_finance,назначение,назначение,назначает после утверждения Государственной Думой,3,сильная,однонаправленная,формальная,base,высокая,,Назначение Президентом после парламентского утверждения.,https://www.consultant.ru/document/cons_doc_LAW_28399/
rel_083,org_state_duma,pos_minister_finance,назначение,назначение,утверждает кандидатуру,3,сильная,однонаправленная,формальная,base,высокая,,Государственная Дума участвует в утверждении кандидатуры.,https://www.consultant.ru/document/cons_doc_LAW_28399/
rel_084,org_president_rf,pos_minister_justice,назначение,назначение,назначает после консультаций с Советом Федерации,3,сильная,однонаправленная,формальная,base,высокая,,Президент РФ назначает Министра юстиции после консультаций с Советом Федерации.,https://www.consultant.ru/document/cons_doc_LAW_28399/
rel_085,org_federation_council,pos_minister_justice,назначение,назначение,проводит консультации по кандидатуре,3,сильная,однонаправленная,формальная,base,высокая,,Совет Федерации проводит консультации по кандидатуре Министра юстиции.,https://www.consultant.ru/document/cons_doc_LAW_28399/
rel_086,org_president_rf,pos_minister_economy,назначение,назначение,назначает после утверждения Государственной Думой,3,сильная,однонаправленная,формальная,base,высокая,,Назначение Президентом после парламентского утверждения.,https://www.consultant.ru/document/cons_doc_LAW_28399/
rel_087,org_state_duma,pos_minister_economy,назначение,назначение,утверждает кандидатуру,3,сильная,однонаправленная,формальная,base,высокая,,Государственная Дума участвует в утверждении кандидатуры.,https://www.consultant.ru/document/cons_doc_LAW_28399/
rel_088,org_president_rf,pos_minister_digital,назначение,назначение,назначает после утверждения Государственной Думой,3,сильная,однонаправленная,формальная,base,высокая,,Назначение Президентом после парламентского утверждения.,https://www.consultant.ru/document/cons_doc_LAW_28399/
rel_089,org_state_duma,pos_minister_digital,назначение,назначение,утверждает кандидатуру,3,сильная,однонаправленная,формальная,base,высокая,,Государственная Дума участвует в утверждении кандидатуры.,https://www.consultant.ru/document/cons_doc_LAW_28399/
rel_090,org_president_rf,pos_minister_energy,назначение,назначение,назначает после утверждения Государственной Думой,3,сильная,однонаправленная,формальная,base,высокая,,Назначение Президентом после парламентского утверждения.,https://www.consultant.ru/document/cons_doc_LAW_28399/
rel_091,org_state_duma,pos_minister_energy,назначение,назначение,утверждает кандидатуру,3,сильная,однонаправленная,формальная,base,высокая,,Государственная Дума участвует в утверждении кандидатуры.,https://www.consultant.ru/document/cons_doc_LAW_28399/
rel_092,org_president_rf,pos_minister_industry_trade,назначение,назначение,назначает после утверждения Государственной Думой,3,сильная,однонаправленная,формальная,base,высокая,,Назначение Президентом после парламентского утверждения.,https://www.consultant.ru/document/cons_doc_LAW_28399/
rel_093,org_state_duma,pos_minister_industry_trade,назначение,назначение,утверждает кандидатуру,3,сильная,однонаправленная,формальная,base,высокая,,Государственная Дума участвует в утверждении кандидатуры.,https://www.consultant.ru/document/cons_doc_LAW_28399/
rel_094,org_president_rf,pos_minister_health,назначение,назначение,назначает после утверждения Государственной Думой,3,сильная,однонаправленная,формальная,base,высокая,,Назначение Президентом после парламентского утверждения.,https://www.consultant.ru/document/cons_doc_LAW_28399/
rel_095,org_state_duma,pos_minister_health,назначение,назначение,утверждает кандидатуру,3,сильная,однонаправленная,формальная,base,высокая,,Государственная Дума участвует в утверждении кандидатуры.,https://www.consultant.ru/document/cons_doc_LAW_28399/
rel_096,org_president_rf,pos_minister_labor,назначение,назначение,назначает после утверждения Государственной Думой,3,сильная,однонаправленная,формальная,base,высокая,,Назначение Президентом после парламентского утверждения.,https://www.consultant.ru/document/cons_doc_LAW_28399/
rel_097,org_state_duma,pos_minister_labor,назначение,назначение,утверждает кандидатуру,3,сильная,однонаправленная,формальная,base,высокая,,Государственная Дума участвует в утверждении кандидатуры.,https://www.consultant.ru/document/cons_doc_LAW_28399/
rel_098,org_president_rf,pos_minister_agriculture,назначение,назначение,назначает после утверждения Государственной Думой,3,сильная,однонаправленная,формальная,base,высокая,,Назначение Президентом после парламентского утверждения.,https://www.consultant.ru/document/cons_doc_LAW_28399/
rel_099,org_state_duma,pos_minister_agriculture,назначение,назначение,утверждает кандидатуру,3,сильная,однонаправленная,формальная,base,высокая,,Государственная Дума участвует в утверждении кандидатуры.,https://www.consultant.ru/document/cons_doc_LAW_28399/
rel_100,org_president_rf,pos_minister_natural_resources,назначение,назначение,назначает после утверждения Государственной Думой,3,сильная,однонаправленная,формальная,base,высокая,,Назначение Президентом после парламентского утверждения.,https://www.consultant.ru/document/cons_doc_LAW_28399/
rel_101,org_state_duma,pos_minister_natural_resources,назначение,назначение,утверждает кандидатуру,3,сильная,однонаправленная,формальная,base,высокая,,Государственная Дума участвует в утверждении кандидатуры.,https://www.consultant.ru/document/cons_doc_LAW_28399/
rel_102,org_president_rf,pos_minister_transport,назначение,назначение,назначает после утверждения Государственной Думой,3,сильная,однонаправленная,формальная,base,высокая,,Назначение Президентом после парламентского утверждения.,https://www.consultant.ru/document/cons_doc_LAW_28399/
rel_103,org_state_duma,pos_minister_transport,назначение,назначение,утверждает кандидатуру,3,сильная,однонаправленная,формальная,base,высокая,,Государственная Дума участвует в утверждении кандидатуры.,https://www.consultant.ru/document/cons_doc_LAW_28399/
rel_104,org_president_rf,pos_minister_construction,назначение,назначение,назначает после утверждения Государственной Думой,3,сильная,однонаправленная,формальная,base,высокая,,Назначение Президентом после парламентского утверждения.,https://www.consultant.ru/document/cons_doc_LAW_28399/
rel_105,org_state_duma,pos_minister_construction,назначение,назначение,утверждает кандидатуру,3,сильная,однонаправленная,формальная,base,высокая,,Государственная Дума участвует в утверждении кандидатуры.,https://www.consultant.ru/document/cons_doc_LAW_28399/
rel_106,org_president_rf,pos_minister_education,назначение,назначение,назначает после утверждения Государственной Думой,3,сильная,однонаправленная,формальная,base,высокая,,Назначение Президентом после парламентского утверждения.,https://www.consultant.ru/document/cons_doc_LAW_28399/
rel_107,org_state_duma,pos_minister_education,назначение,назначение,утверждает кандидатуру,3,сильная,однонаправленная,формальная,base,высокая,,Государственная Дума участвует в утверждении кандидатуры.,https://www.consultant.ru/document/cons_doc_LAW_28399/
rel_108,org_president_rf,pos_minister_science,назначение,назначение,назначает после утверждения Государственной Думой,3,сильная,однонаправленная,формальная,base,высокая,,Назначение Президентом после парламентского утверждения.,https://www.consultant.ru/document/cons_doc_LAW_28399/
rel_109,org_state_duma,pos_minister_science,назначение,назначение,утверждает кандидатуру,3,сильная,однонаправленная,формальная,base,высокая,,Государственная Дума участвует в утверждении кандидатуры.,https://www.consultant.ru/document/cons_doc_LAW_28399/
rel_110,org_president_rf,pos_prosecutor_general,назначение,назначение,назначает после консультаций с Советом Федерации,3,сильная,однонаправленная,формальная,base,высокая,,Президент РФ назначает Генерального прокурора Российской Федерации после консультаций с Советом Федерации.,https://www.consultant.ru/document/cons_doc_LAW_28399/
rel_111,org_federation_council,pos_prosecutor_general,назначение,назначение,проводит консультации по кандидатуре,3,сильная,однонаправленная,формальная,base,высокая,,Совет Федерации проводит консультации по кандидатуре Генерального прокурора Российской Федерации.,https://www.consultant.ru/document/cons_doc_LAW_28399/
rel_112,org_united_russia,pos_secretary_general_council_er,назначение,назначение,партийное избрание / утверждение,2,средняя,однонаправленная,формальная,base,высокая,,Партийная кадровая связь внутри руководящих органов.,https://er.ru/persons/generalnyi-sovet
rel_113,org_united_russia,org_state_duma,координация,координация,парламентское большинство,3,сильная,однонаправленная,полуформальная,coordination,высокая,,Партия координирует работу собственной парламентской фракции и большинства.,https://er.ru/persons ; https://duma.gov.ru/
rel_114,org_oprf,org_cik_rf,координация,координация,общественное наблюдение за выборами,2,средняя,однонаправленная,полуформальная,coordination,высокая,,ОП РФ участвует в институтах общественного наблюдения за выборами.,https://www.oprf.ru/
rel_115,prs_chemezov,prs_mishustin,неформальное_отношение,неформальное_отношение,официальное рабочее взаимодействие,2,средняя,двунаправленная,неформальная,informal,высокая,2025–2026,Подтверждено официально как регулярное публичное взаимодействие главы госкорпорации и председателя правительства.,https://rostec.ru/media/news/sergey-chemezov-rostekh-vsegda-yavlyalsya-i-budet-yavlyatsya-oporoy-strany/
rel_116,prs_sechin,prs_alikhanov,неформальное_отношение,неформальное_отношение,официальное корпоративно-государственное взаимодействие,2,средняя,двунаправленная,неформальная,informal,высокая,2025–2026,Подтверждено официально подписанием соглашения между компанией и министерством.,https://www.rosneft.ru/press/releases/item/222319/
rel_120,org_government_rf,org_minkult,подчинение,подчинение,руководство работой,3,сильная,однонаправленная,формальная,base,высокая,,Правительство осуществляет руководство работой Министерства культуры Российской Федерации.,https://government.ru/department/27/
rel_121,org_government_rf,org_minsport,подчинение,подчинение,руководство работой,3,сильная,однонаправленная,формальная,base,высокая,,Правительство осуществляет руководство работой Министерства спорта Российской Федерации.,https://government.ru/department/60/
rel_122,org_government_rf,org_minvostok,подчинение,подчинение,руководство работой,3,сильная,однонаправленная,формальная,base,высокая,,Правительство осуществляет руководство работой Министерства Российской Федерации по развитию Дальнего Востока и Арктики.,https://government.ru/department/462/
rel_123,org_president_rf,org_mchs_rf,подчинение,подчинение,руководство деятельностью органа,3,сильная,однонаправленная,формальная,base,высокая,,Президент РФ осуществляет руководство деятельностью МЧС России.,https://www.consultant.ru/document/cons_doc_LAW_476078/
rel_124,org_president_rf,org_svr_rf,подчинение,подчинение,руководство деятельностью органа,3,сильная,однонаправленная,формальная,base,высокая,,Президент РФ осуществляет руководство деятельностью СВР России.,https://www.consultant.ru/document/cons_doc_LAW_476078/
rel_125,org_state_duma,org_cbr,контроль_надзор,контроль_надзор,подотчетность и назначения,3,сильная,однонаправленная,формальная,control,высокая,,"Государственная Дума участвует в подотчетности и кадровом контуре Банка России: назначает и освобождает Председателя Банка России по представлению Президента РФ, рассматривает основные направления единой денежно-кредитной политики и годовой отчет Банка России.",https://www.consultant.ru/document/cons_doc_LAW_37570/ ; https://www.cbr.ru/about_br/
